,Unnamed: 0,EOM,Item,GOP,Family,After Amount,Action Amount,Source Family,Before Amount,Action,Action predicted
274,274,197001,ACC,05526EBE9931FE26EBA7F45A1BF5E16A,6F8F9A7D011C5002FD330949F1457A4E,5.166,0.0,6F8F9A7D011C5002FD330949F1457A4E,5.166,0,0
275,275,197001,ACC,0554C13535641FD6C2052A7C322F7AA7,006300EFAF063E1705DD614EA0AE9E8B,-191.25,0.0,006300EFAF063E1705DD614EA0AE9E8B,-191.25,0,0
276,276,197001,ACC,0554C13535641FD6C2052A7C322F7AA7,303507A73A121A38EDCF6DEE59AAB5E5,-22.41,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-22.41,0,0
277,277,197001,ACC,0554C13535641FD6C2052A7C322F7AA7,4034457A8B5E7907ADEE5A173D7784FE,-72.342,0.0,4034457A8B5E7907ADEE5A173D7784FE,-72.342,0,0
278,278,197001,ACC,0554C13535641FD6C2052A7C322F7AA7,6F8F9A7D011C5002FD330949F1457A4E,10819.872,0.0,6F8F9A7D011C5002FD330949F1457A4E,10819.872,0,0
279,279,197001,ACC,055E9279E76726F170EA78DA3037B85D,006300EFAF063E1705DD614EA0AE9E8B,-34.632,0.0,006300EFAF063E1705DD614EA0AE9E8B,-34.632,0,0
280,280,197001,ACC,055E9279E76726F170EA78DA3037B85D,0D8E557A251F634B9AE05DF6AEB93CD6,-3.42,0.0,0D8E557A251F634B9AE05DF6AEB93CD6,-3.42,0,0
281,281,197001,ACC,055E9279E76726F170EA78DA3037B85D,303507A73A121A38EDCF6DEE59AAB5E5,134.28,0.0,303507A73A121A38EDCF6DEE59AAB5E5,134.28,0,0
282,282,197001,ACC,055E9279E76726F170EA78DA3037B85D,4034457A8B5E7907ADEE5A173D7784FE,14767.181999999999,0.0,4034457A8B5E7907ADEE5A173D7784FE,14767.181999999999,0,0
283,283,197001,ACC,055E9279E76726F170EA78DA3037B85D,540A61797E094A9F938B2D159A344F0E,-12529.493999999999,0.0,540A61797E094A9F938B2D159A344F0E,-12529.493999999999,0,0
284,284,197001,ACC,055E9279E76726F170EA78DA3037B85D,6F8F9A7D011C5002FD330949F1457A4E,152.046,0.0,6F8F9A7D011C5002FD330949F1457A4E,152.046,0,0
285,285,197001,ACC,055E9279E76726F170EA78DA3037B85D,88183B946CC5F0E8C96B2E66E1C74A7E,28.494,0.0,88183B946CC5F0E8C96B2E66E1C74A7E,28.494,0,0
286,286,197001,ACC,055E9279E76726F170EA78DA3037B85D,97FA7275FB04A84F55EDA9A047D0DDAC,-25.218000000000004,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,-25.218000000000004,0,0
287,287,197001,ACC,055E9279E76726F170EA78DA3037B85D,F151906EC7BC999234FBCDA8F76F69CB,-1.4400000000000002,0.0,F151906EC7BC999234FBCDA8F76F69CB,-1.4400000000000002,0,0
288,288,197001,ACC,0560D80C51DA36D398BB28D32045C3D1,6F8F9A7D011C5002FD330949F1457A4E,0.018000000000000002,0.0,6F8F9A7D011C5002FD330949F1457A4E,0.018000000000000002,0,0
289,289,197001,ACC,0567D71E18493993A98DD6C4B0AD5154,6F8F9A7D011C5002FD330949F1457A4E,-0.9179999999999999,0.0,6F8F9A7D011C5002FD330949F1457A4E,-0.9179999999999999,0,0
290,290,197001,ACC,0567D71E18493993A98DD6C4B0AD5154,C5DA23889072CED9D29906B17A02C469,-538.3800000000001,0.0,C5DA23889072CED9D29906B17A02C469,-538.3800000000001,0,0
291,291,197001,ACC,0575DFF3FE64A63A08721E1D04BB9959,006300EFAF063E1705DD614EA0AE9E8B,-17.028000000000002,0.0,006300EFAF063E1705DD614EA0AE9E8B,-17.028000000000002,0,0
292,292,197001,ACC,0575DFF3FE64A63A08721E1D04BB9959,303507A73A121A38EDCF6DEE59AAB5E5,32.418000000000006,0.0,303507A73A121A38EDCF6DEE59AAB5E5,32.418000000000006,0,0
293,293,197001,ACC,0575DFF3FE64A63A08721E1D04BB9959,540A61797E094A9F938B2D159A344F0E,-39.52800000000001,0.0,540A61797E094A9F938B2D159A344F0E,-39.52800000000001,0,0
294,294,197001,ACC,0575DFF3FE64A63A08721E1D04BB9959,62CC48113B97B0CB4E5F9AD4ADBE4C58,753.8939999999999,0.0,62CC48113B97B0CB4E5F9AD4ADBE4C58,753.8939999999999,0,0
295,295,197001,ACC,0575DFF3FE64A63A08721E1D04BB9959,6F8F9A7D011C5002FD330949F1457A4E,5.507999999999999,0.0,6F8F9A7D011C5002FD330949F1457A4E,5.507999999999999,0,0
296,296,197001,ACC,0578F66C1D530D61221851905AAAC513,006300EFAF063E1705DD614EA0AE9E8B,15.857999999999999,0.0,006300EFAF063E1705DD614EA0AE9E8B,15.857999999999999,0,0
297,297,197001,ACC,0578F66C1D530D61221851905AAAC513,4034457A8B5E7907ADEE5A173D7784FE,-12.186,0.0,4034457A8B5E7907ADEE5A173D7784FE,-12.186,0,0
298,298,197001,ACC,0578F66C1D530D61221851905AAAC513,6F8F9A7D011C5002FD330949F1457A4E,-218.394,0.0,6F8F9A7D011C5002FD330949F1457A4E,-218.394,0,0
299,299,197001,ACC,05C5B589926340A8E29FAF7B3951E02A,4034457A8B5E7907ADEE5A173D7784FE,248.22000000000003,0.0,4034457A8B5E7907ADEE5A173D7784FE,248.22000000000003,0,0
300,300,197001,ACC,05C5B589926340A8E29FAF7B3951E02A,540A61797E094A9F938B2D159A344F0E,-356.54400000000015,0.0,540A61797E094A9F938B2D159A344F0E,-356.54400000000015,0,0
301,301,197001,ACC,05C5B589926340A8E29FAF7B3951E02A,6F8F9A7D011C5002FD330949F1457A4E,8.586,0.0,6F8F9A7D011C5002FD330949F1457A4E,8.586,0,0
302,302,197001,ACC,05E8B94B719070E65FA88973237DBFEB,006300EFAF063E1705DD614EA0AE9E8B,-0.882,0.0,006300EFAF063E1705DD614EA0AE9E8B,-0.882,0,0
303,303,197001,ACC,05E8B94B719070E65FA88973237DBFEB,4034457A8B5E7907ADEE5A173D7784FE,-43.02,0.0,4034457A8B5E7907ADEE5A173D7784FE,-43.02,0,0
304,304,197001,ACC,05E8B94B719070E65FA88973237DBFEB,6F8F9A7D011C5002FD330949F1457A4E,-1.08,0.0,6F8F9A7D011C5002FD330949F1457A4E,-1.08,0,0
305,305,197001,ACC,05E8B94B719070E65FA88973237DBFEB,75B65D59E1428BDE77B5824E019A5417,-5.4,0.0,75B65D59E1428BDE77B5824E019A5417,-5.4,0,0
306,306,197001,ACC,05E8B94B719070E65FA88973237DBFEB,7BCF21C505AF5AD4714D8AB6F50454F9,0.10800000000000001,0.0,7BCF21C505AF5AD4714D8AB6F50454F9,0.10800000000000001,0,0
307,307,197001,ACC,05E8B94B719070E65FA88973237DBFEB,809402C7728DD6255AF87EC079B2C599,1892.412,0.0,809402C7728DD6255AF87EC079B2C599,1892.412,0,0
308,308,197001,ACC,05E8B94B719070E65FA88973237DBFEB,97FA7275FB04A84F55EDA9A047D0DDAC,-1750.536,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,-1750.536,0,0
309,309,197001,ACC,05E9A2CDFD169A9DDD25CAA50221F9CC,4034457A8B5E7907ADEE5A173D7784FE,0.09000000000000001,0.0,4034457A8B5E7907ADEE5A173D7784FE,0.09000000000000001,0,0
310,310,197001,ACC,05E9A2CDFD169A9DDD25CAA50221F9CC,6F8F9A7D011C5002FD330949F1457A4E,-1.6740000000000002,0.0,6F8F9A7D011C5002FD330949F1457A4E,-1.6740000000000002,0,0
311,311,197001,ACC,05E9A2CDFD169A9DDD25CAA50221F9CC,8AC620C2879F95D6128868C765D26A24,-1.494,0.0,8AC620C2879F95D6128868C765D26A24,-1.494,0,0
312,312,197001,ACC,0612E93D65ABCDAEED533A0876474251,35FF58A19DCB6582D110851D2F5EB1E7,56.448,0.0,35FF58A19DCB6582D110851D2F5EB1E7,56.448,0,0
313,313,197001,ACC,0612E93D65ABCDAEED533A0876474251,4B651450F530DE42979DBE5BF7BB69E2,-44810.24400000001,0.0,4B651450F530DE42979DBE5BF7BB69E2,-44810.24400000001,0,0
314,314,197001,ACC,0612E93D65ABCDAEED533A0876474251,6F8F9A7D011C5002FD330949F1457A4E,0.2520000000000001,0.0,6F8F9A7D011C5002FD330949F1457A4E,0.2520000000000001,0,0
315,315,197001,ACC,0612E93D65ABCDAEED533A0876474251,C5DA23889072CED9D29906B17A02C469,44810.24400000001,0.0,C5DA23889072CED9D29906B17A02C469,44810.24400000001,0,0
316,316,197001,ACC,0630998F8E3A66AC869BB51CED477837,303507A73A121A38EDCF6DEE59AAB5E5,-2.052,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-2.052,0,0
317,317,197001,ACC,0630998F8E3A66AC869BB51CED477837,4034457A8B5E7907ADEE5A173D7784FE,1.1700000000000002,0.0,4034457A8B5E7907ADEE5A173D7784FE,1.1700000000000002,0,0
318,318,197001,ACC,0630998F8E3A66AC869BB51CED477837,6F8F9A7D011C5002FD330949F1457A4E,-7.9380000000000015,0.0,6F8F9A7D011C5002FD330949F1457A4E,-7.9380000000000015,0,0
319,319,197001,ACC,0630BEBF8CAA560E29F2435E0494631B,4034457A8B5E7907ADEE5A173D7784FE,31.788,0.0,4034457A8B5E7907ADEE5A173D7784FE,31.788,0,0
320,320,197001,ACC,0630BEBF8CAA560E29F2435E0494631B,540A61797E094A9F938B2D159A344F0E,-111.132,0.0,540A61797E094A9F938B2D159A344F0E,-111.132,0,0
321,321,197001,ACC,0630BEBF8CAA560E29F2435E0494631B,6F8F9A7D011C5002FD330949F1457A4E,-0.324,0.0,6F8F9A7D011C5002FD330949F1457A4E,-0.324,0,0
322,322,197001,ACC,064C71F85BF0CD6B25FD4841DE8974C9,006300EFAF063E1705DD614EA0AE9E8B,-4.122,0.0,006300EFAF063E1705DD614EA0AE9E8B,-4.122,0,0
323,323,197001,ACC,064C71F85BF0CD6B25FD4841DE8974C9,4034457A8B5E7907ADEE5A173D7784FE,-13.572,0.0,4034457A8B5E7907ADEE5A173D7784FE,-13.572,0,0
324,324,197001,ACC,064C71F85BF0CD6B25FD4841DE8974C9,6F8F9A7D011C5002FD330949F1457A4E,32.202000000000005,0.0,6F8F9A7D011C5002FD330949F1457A4E,32.202000000000005,0,0
325,325,197001,ACC,064C71F85BF0CD6B25FD4841DE8974C9,97FA7275FB04A84F55EDA9A047D0DDAC,330.228,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,330.228,0,0
326,326,197001,ACC,0655502F90E66EBC7DAB94DE8F9A3EF7,4034457A8B5E7907ADEE5A173D7784FE,1.08,0.0,4034457A8B5E7907ADEE5A173D7784FE,1.08,0,0
327,327,197001,ACC,0655502F90E66EBC7DAB94DE8F9A3EF7,6F8F9A7D011C5002FD330949F1457A4E,-1.494,0.0,6F8F9A7D011C5002FD330949F1457A4E,-1.494,0,0
328,328,197001,ACC,068259807EE59EA9B4731D9F23C4555C,4034457A8B5E7907ADEE5A173D7784FE,1.4220000000000002,0.0,4034457A8B5E7907ADEE5A173D7784FE,1.4220000000000002,0,0
329,329,197001,ACC,0692F35EA0022E41DC0C23EE3B12AB9F,006300EFAF063E1705DD614EA0AE9E8B,-1.7280000000000002,0.0,006300EFAF063E1705DD614EA0AE9E8B,-1.7280000000000002,0,0
330,330,197001,ACC,0692F35EA0022E41DC0C23EE3B12AB9F,62CC48113B97B0CB4E5F9AD4ADBE4C58,0.63,0.0,62CC48113B97B0CB4E5F9AD4ADBE4C58,0.63,0,0
331,331,197001,ACC,0695B832A417B5F434D9EFC09978B4E7,006300EFAF063E1705DD614EA0AE9E8B,-0.30600000000000005,0.0,006300EFAF063E1705DD614EA0AE9E8B,-0.30600000000000005,0,0
332,332,197001,ACC,0695B832A417B5F434D9EFC09978B4E7,4034457A8B5E7907ADEE5A173D7784FE,0.7559999999999999,0.0,4034457A8B5E7907ADEE5A173D7784FE,0.7559999999999999,0,0
333,333,197001,ACC,0695B832A417B5F434D9EFC09978B4E7,6F8F9A7D011C5002FD330949F1457A4E,-6.1560000000000015,0.0,6F8F9A7D011C5002FD330949F1457A4E,-6.1560000000000015,0,0
334,334,197001,ACC,0695B832A417B5F434D9EFC09978B4E7,75B65D59E1428BDE77B5824E019A5417,3.6,0.0,75B65D59E1428BDE77B5824E019A5417,3.6,0,0
335,335,197001,ACC,0695B832A417B5F434D9EFC09978B4E7,8AC620C2879F95D6128868C765D26A24,1.8719999999999999,0.0,8AC620C2879F95D6128868C765D26A24,1.8719999999999999,0,0
336,336,197001,ACC,06ADBB51E161B0F829F5B36050037C6F,4034457A8B5E7907ADEE5A173D7784FE,-2.178,0.0,4034457A8B5E7907ADEE5A173D7784FE,-2.178,0,0
337,337,197001,ACC,06ADBB51E161B0F829F5B36050037C6F,6F8F9A7D011C5002FD330949F1457A4E,-3.438,0.0,6F8F9A7D011C5002FD330949F1457A4E,-3.438,0,0
338,338,197001,ACC,06ADBB51E161B0F829F5B36050037C6F,75B65D59E1428BDE77B5824E019A5417,-280.8,0.0,75B65D59E1428BDE77B5824E019A5417,-280.8,0,0
339,339,197001,ACC,06ADBB51E161B0F829F5B36050037C6F,97FA7275FB04A84F55EDA9A047D0DDAC,-1901.79,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,-1901.79,0,0
340,340,197001,ACC,06B16881FD5186A1F90F4B3BB15D1527,97FA7275FB04A84F55EDA9A047D0DDAC,0.792,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,0.792,0,0
341,341,197001,ACC,06B3C98074FE5BA91FB656BBF968B9B1,62CC48113B97B0CB4E5F9AD4ADBE4C58,1.8719999999999999,0.0,62CC48113B97B0CB4E5F9AD4ADBE4C58,1.8719999999999999,0,0
342,342,197001,ACC,06C538AF98CFBBA5B23C0707CC1A6AB6,4034457A8B5E7907ADEE5A173D7784FE,-7.002000000000002,0.0,4034457A8B5E7907ADEE5A173D7784FE,-7.002000000000002,0,0
343,343,197001,ACC,06C538AF98CFBBA5B23C0707CC1A6AB6,6F8F9A7D011C5002FD330949F1457A4E,330.0660000000001,0.0,6F8F9A7D011C5002FD330949F1457A4E,330.0660000000001,0,0
344,344,197001,ACC,06C538AF98CFBBA5B23C0707CC1A6AB6,75B65D59E1428BDE77B5824E019A5417,901.8,0.0,75B65D59E1428BDE77B5824E019A5417,901.8,0,0
345,345,197001,ACC,06C538AF98CFBBA5B23C0707CC1A6AB6,8AC620C2879F95D6128868C765D26A24,461.80800000000005,0.0,8AC620C2879F95D6128868C765D26A24,461.80800000000005,0,0
346,346,197001,ACC,06D95C51477E652AEBF0338073F99CC4,4034457A8B5E7907ADEE5A173D7784FE,-2.79,0.0,4034457A8B5E7907ADEE5A173D7784FE,-2.79,0,0
347,347,197001,ACC,06D95C51477E652AEBF0338073F99CC4,6F8F9A7D011C5002FD330949F1457A4E,78.066,0.0,6F8F9A7D011C5002FD330949F1457A4E,78.066,0,0
348,348,197001,ACC,06DF5CE3FCAF38C1BDE4257F62B28253,006300EFAF063E1705DD614EA0AE9E8B,-60.246,0.0,006300EFAF063E1705DD614EA0AE9E8B,-60.246,0,0
349,349,197001,ACC,06DF5CE3FCAF38C1BDE4257F62B28253,2C9F8BD5B57B1C08819ACCBCD7749607,-581.922,0.0,2C9F8BD5B57B1C08819ACCBCD7749607,-581.922,0,0
350,350,197001,ACC,06DF5CE3FCAF38C1BDE4257F62B28253,303507A73A121A38EDCF6DEE59AAB5E5,90.37799999999999,0.0,303507A73A121A38EDCF6DEE59AAB5E5,90.37799999999999,0,0
351,351,197001,ACC,06DF5CE3FCAF38C1BDE4257F62B28253,4034457A8B5E7907ADEE5A173D7784FE,-133.79399999999998,0.0,4034457A8B5E7907ADEE5A173D7784FE,-133.79399999999998,0,0
352,352,197001,ACC,06DF5CE3FCAF38C1BDE4257F62B28253,540A61797E094A9F938B2D159A344F0E,970.2,0.0,540A61797E094A9F938B2D159A344F0E,970.2,0,0
353,353,197001,ACC,06DF5CE3FCAF38C1BDE4257F62B28253,6F8F9A7D011C5002FD330949F1457A4E,137825.64,0.0,6F8F9A7D011C5002FD330949F1457A4E,137825.64,0,0
354,354,197001,ACC,06DF5CE3FCAF38C1BDE4257F62B28253,75B65D59E1428BDE77B5824E019A5417,-9.0,0.0,75B65D59E1428BDE77B5824E019A5417,-9.0,0,0
355,355,197001,ACC,06DF5CE3FCAF38C1BDE4257F62B28253,97FA7275FB04A84F55EDA9A047D0DDAC,7.0920000000000005,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,7.0920000000000005,0,0
356,356,197001,ACC,06DF5CE3FCAF38C1BDE4257F62B28253,9F67FFC9EDC12F70EDF8440B92D6F38C,-101301.62400000001,0.0,9F67FFC9EDC12F70EDF8440B92D6F38C,-101301.62400000001,0,0
357,357,197001,ACC,06E8ED2BDD263136CF5785460CC2472E,006300EFAF063E1705DD614EA0AE9E8B,-16.704,0.0,006300EFAF063E1705DD614EA0AE9E8B,-16.704,0,0
358,358,197001,ACC,06E8ED2BDD263136CF5785460CC2472E,4034457A8B5E7907ADEE5A173D7784FE,84.58200000000002,0.0,4034457A8B5E7907ADEE5A173D7784FE,84.58200000000002,0,0
359,359,197001,ACC,06E8ED2BDD263136CF5785460CC2472E,540A61797E094A9F938B2D159A344F0E,-121.428,0.0,540A61797E094A9F938B2D159A344F0E,-121.428,0,0
360,360,197001,ACC,06E8ED2BDD263136CF5785460CC2472E,6F8F9A7D011C5002FD330949F1457A4E,-787.5,0.0,6F8F9A7D011C5002FD330949F1457A4E,-787.5,0,0
361,361,197001,ACC,06E8ED2BDD263136CF5785460CC2472E,75B65D59E1428BDE77B5824E019A5417,-1420.2,0.0,75B65D59E1428BDE77B5824E019A5417,-1420.2,0,0
362,362,197001,ACC,06E8ED2BDD263136CF5785460CC2472E,8AC620C2879F95D6128868C765D26A24,13328.874000000002,0.0,8AC620C2879F95D6128868C765D26A24,13328.874000000002,0,0
363,363,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,006300EFAF063E1705DD614EA0AE9E8B,-121.068,0.0,006300EFAF063E1705DD614EA0AE9E8B,-121.068,0,0
364,364,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,2C9F8BD5B57B1C08819ACCBCD7749607,-68411.07,0.0,2C9F8BD5B57B1C08819ACCBCD7749607,-68411.07,0,0
365,365,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,303507A73A121A38EDCF6DEE59AAB5E5,-27.72,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-27.72,0,0
366,366,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,4034457A8B5E7907ADEE5A173D7784FE,-2354.328,0.0,4034457A8B5E7907ADEE5A173D7784FE,-2354.328,0,0
367,367,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,540A61797E094A9F938B2D159A344F0E,1666.0079999999994,0.0,540A61797E094A9F938B2D159A344F0E,1666.0079999999994,0,0
368,368,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,6F8F9A7D011C5002FD330949F1457A4E,45082.206,0.0,6F8F9A7D011C5002FD330949F1457A4E,45082.206,0,0
369,369,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,75B65D59E1428BDE77B5824E019A5417,21.6,0.0,75B65D59E1428BDE77B5824E019A5417,21.6,0,0
370,370,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,7DC000E19358A83E7BF87E2B7923C8D5,-651.078,0.0,7DC000E19358A83E7BF87E2B7923C8D5,-651.078,0,0
371,371,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,AF6E9B553E3ECEFD84E66A0E93860B9B,-110.556,0.0,AF6E9B553E3ECEFD84E66A0E93860B9B,-110.556,0,0
372,372,197001,ACC,06EF4FE15D2D2EF6A084D84151ECD591,F151906EC7BC999234FBCDA8F76F69CB,1557.594,0.0,F151906EC7BC999234FBCDA8F76F69CB,1557.594,0,0
373,373,197001,ACC,06F6A489209115C5CEF3F45036AAD3EC,6F8F9A7D011C5002FD330949F1457A4E,-0.018000000000000002,0.0,6F8F9A7D011C5002FD330949F1457A4E,-0.018000000000000002,0,0
374,374,197001,ACC,06FA567B72D78B7E3EA746973FBBD1D5,4034457A8B5E7907ADEE5A173D7784FE,0.198,0.0,4034457A8B5E7907ADEE5A173D7784FE,0.198,0,0
375,375,197001,ACC,06FA567B72D78B7E3EA746973FBBD1D5,6F8F9A7D011C5002FD330949F1457A4E,1.0080000000000002,0.0,6F8F9A7D011C5002FD330949F1457A4E,1.0080000000000002,0,0
376,376,197001,ACC,0715FD7D15C6FB1D48A0CD1C834176BF,006300EFAF063E1705DD614EA0AE9E8B,-10.026000000000002,0.0,006300EFAF063E1705DD614EA0AE9E8B,-10.026000000000002,0,0
377,377,197001,ACC,0715FD7D15C6FB1D48A0CD1C834176BF,303507A73A121A38EDCF6DEE59AAB5E5,-5.292000000000002,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-5.292000000000002,0,0
378,378,197001,ACC,0715FD7D15C6FB1D48A0CD1C834176BF,35FF58A19DCB6582D110851D2F5EB1E7,2867.598,0.0,35FF58A19DCB6582D110851D2F5EB1E7,2867.598,0,0
379,379,197001,ACC,0715FD7D15C6FB1D48A0CD1C834176BF,4034457A8B5E7907ADEE5A173D7784FE,-4.212,0.0,4034457A8B5E7907ADEE5A173D7784FE,-4.212,0,0
380,380,197001,ACC,0715FD7D15C6FB1D48A0CD1C834176BF,540A61797E094A9F938B2D159A344F0E,-2658.96,267546.25544832,9C622EDD1AF2BB5DFA0236F5DF232CF9,-270205.21544832,1,1
381,381,197001,ACC,0715FD7D15C6FB1D48A0CD1C834176BF,6F8F9A7D011C5002FD330949F1457A4E,-9.756,0.0,6F8F9A7D011C5002FD330949F1457A4E,-9.756,0,0
382,382,197001,ACC,0715FD7D15C6FB1D48A0CD1C834176BF,97FA7275FB04A84F55EDA9A047D0DDAC,-619.0740000000002,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,-619.0740000000002,0,0
383,383,197001,ACC,0715FD7D15C6FB1D48A0CD1C834176BF,9C622EDD1AF2BB5DFA0236F5DF232CF9,1575.0179999999998,-267546.25544832,540A61797E094A9F938B2D159A344F0E,269121.27344832,1,1
384,384,197001,ACC,0722E7129B82C0260FA98222D3F0362F,AB0268FB8036A892DC341945CB7AE3BE,29.862,0.0,AB0268FB8036A892DC341945CB7AE3BE,29.862,0,0
385,385,197001,ACC,0723DFD10075AEE37A1804A728349DC3,006300EFAF063E1705DD614EA0AE9E8B,5.13,-3029.50627542,303507A73A121A38EDCF6DEE59AAB5E5,3034.63627542,1,1
386,386,197001,ACC,0723DFD10075AEE37A1804A728349DC3,303507A73A121A38EDCF6DEE59AAB5E5,-2.6639999999999997,3029.50627542,006300EFAF063E1705DD614EA0AE9E8B,-3032.17027542,1,1
387,387,197001,ACC,0723DFD10075AEE37A1804A728349DC3,35FF58A19DCB6582D110851D2F5EB1E7,-10103.238000000001,0.0,35FF58A19DCB6582D110851D2F5EB1E7,-10103.238000000001,0,0
388,388,197001,ACC,0723DFD10075AEE37A1804A728349DC3,4034457A8B5E7907ADEE5A173D7784FE,29.322,0.0,4034457A8B5E7907ADEE5A173D7784FE,29.322,0,0
389,389,197001,ACC,0723DFD10075AEE37A1804A728349DC3,540A61797E094A9F938B2D159A344F0E,-325.98,0.0,540A61797E094A9F938B2D159A344F0E,-325.98,0,0
390,390,197001,ACC,0723DFD10075AEE37A1804A728349DC3,6F8F9A7D011C5002FD330949F1457A4E,2.07,0.0,6F8F9A7D011C5002FD330949F1457A4E,2.07,0,0
391,391,197001,ACC,0723DFD10075AEE37A1804A728349DC3,75B65D59E1428BDE77B5824E019A5417,48.6,0.0,75B65D59E1428BDE77B5824E019A5417,48.6,0,0
392,392,197001,ACC,0723DFD10075AEE37A1804A728349DC3,7BCF21C505AF5AD4714D8AB6F50454F9,0.5760000000000001,0.0,7BCF21C505AF5AD4714D8AB6F50454F9,0.5760000000000001,0,0
393,393,197001,ACC,0723DFD10075AEE37A1804A728349DC3,7DC000E19358A83E7BF87E2B7923C8D5,6145.9919999999975,0.0,7DC000E19358A83E7BF87E2B7923C8D5,6145.9919999999975,0,0
394,394,197001,ACC,0723DFD10075AEE37A1804A728349DC3,9C622EDD1AF2BB5DFA0236F5DF232CF9,5843.070000000002,0.0,9C622EDD1AF2BB5DFA0236F5DF232CF9,5843.070000000002,0,0
395,395,197001,ACC,0723DFD10075AEE37A1804A728349DC3,9F67FFC9EDC12F70EDF8440B92D6F38C,-0.12600000000000006,0.0,9F67FFC9EDC12F70EDF8440B92D6F38C,-0.12600000000000006,0,0
396,396,197001,ACC,0723DFD10075AEE37A1804A728349DC3,C5DA23889072CED9D29906B17A02C469,-2981.934,0.0,C5DA23889072CED9D29906B17A02C469,-2981.934,0,0
397,397,197001,ACC,0723DFD10075AEE37A1804A728349DC3,F151906EC7BC999234FBCDA8F76F69CB,-4.176,0.0,F151906EC7BC999234FBCDA8F76F69CB,-4.176,0,0
398,398,197001,ACC,0730F2F9506EC170FDA8D84678CE0B2C,6F8F9A7D011C5002FD330949F1457A4E,-0.162,0.0,6F8F9A7D011C5002FD330949F1457A4E,-0.162,0,0
399,399,197001,ACC,073A9ECB8A3F58939B3B1BAB65E05752,4034457A8B5E7907ADEE5A173D7784FE,-3.582,0.0,4034457A8B5E7907ADEE5A173D7784FE,-3.582,0,0
400,400,197001,ACC,073A9ECB8A3F58939B3B1BAB65E05752,6F8F9A7D011C5002FD330949F1457A4E,-35.334,0.0,6F8F9A7D011C5002FD330949F1457A4E,-35.334,0,0
401,401,197001,ACC,0758B38E77F0457D33221CFE70E20509,006300EFAF063E1705DD614EA0AE9E8B,52.992,0.0,006300EFAF063E1705DD614EA0AE9E8B,52.992,0,0
402,402,197001,ACC,0758B38E77F0457D33221CFE70E20509,4034457A8B5E7907ADEE5A173D7784FE,-1.638,0.0,4034457A8B5E7907ADEE5A173D7784FE,-1.638,0,0
403,403,197001,ACC,0758B38E77F0457D33221CFE70E20509,6F8F9A7D011C5002FD330949F1457A4E,-4.41,0.0,6F8F9A7D011C5002FD330949F1457A4E,-4.41,0,0
404,404,197001,ACC,0758B38E77F0457D33221CFE70E20509,7BCF21C505AF5AD4714D8AB6F50454F9,-9.126,0.0,7BCF21C505AF5AD4714D8AB6F50454F9,-9.126,0,0
405,405,197001,ACC,07758F08725C4B4F43A6D113D10F3651,4034457A8B5E7907ADEE5A173D7784FE,-32.958,0.0,4034457A8B5E7907ADEE5A173D7784FE,-32.958,0,0
406,406,197001,ACC,07758F08725C4B4F43A6D113D10F3651,F151906EC7BC999234FBCDA8F76F69CB,17695.62,0.0,F151906EC7BC999234FBCDA8F76F69CB,17695.62,0,0
407,407,197001,ACC,077FBC994777B79B20FEA8FC80698C25,6F8F9A7D011C5002FD330949F1457A4E,-158.74200000000005,0.0,6F8F9A7D011C5002FD330949F1457A4E,-158.74200000000005,0,0
408,408,197001,ACC,077FBC994777B79B20FEA8FC80698C25,7BCF21C505AF5AD4714D8AB6F50454F9,-621.036,0.0,7BCF21C505AF5AD4714D8AB6F50454F9,-621.036,0,0
409,409,197001,ACC,07A2FEBA3F6AB3F6E49067B49ED73A7B,006300EFAF063E1705DD614EA0AE9E8B,-64.53,0.0,006300EFAF063E1705DD614EA0AE9E8B,-64.53,0,0
410,410,197001,ACC,07A2FEBA3F6AB3F6E49067B49ED73A7B,2C9F8BD5B57B1C08819ACCBCD7749607,-229.69799999999998,0.0,2C9F8BD5B57B1C08819ACCBCD7749607,-229.69799999999998,0,0
411,411,197001,ACC,07A2FEBA3F6AB3F6E49067B49ED73A7B,4034457A8B5E7907ADEE5A173D7784FE,-335.07,0.0,4034457A8B5E7907ADEE5A173D7784FE,-335.07,0,0
